listing_name,address,nickname,property_type,bedrooms,bathrooms,accommodates,active,month,airbnb_revenue,airbnb_bookings,airbnb_nights,vrbo_revenue,vrbo_bookings,vrbo_nights,booking_com_revenue,booking_com_bookings,booking_com_nights,direct_revenue,direct_bookings,direct_nights,other_revenue,other_bookings,other_nights,total_revenue,total_bookings,total_nights
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2026-01,3548.41,1,21,602.2,1,3,0.0,0,0,0.0,0,0,0.0,0,0,4150.61,2,24
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2026-02,0.0,0,0,1472.17,1,4,550.79,1,3,0.0,0,0,0.0,0,0,2022.96,2,7
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2026-03,0.0,0,0,2143.46,1,4,0.0,0,0,0.0,0,0,0.0,0,0,2143.46,1,4
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2026-04,0.0,0,0,1110.59,1,3,0.0,0,0,0.0,0,0,0.0,0,0,1110.59,1,3
CHI - 411 - C-913,"West Chicago Avenue 411, Chicago, Illinois 60654, United States",CHI - 411 - C-913,Apartment,3,2.5,8,True,2026-05,0.0,0,0,4601.59,1,5,0.0,0,0,0.0,0,0,0.0,0,0,4601.59,1,5
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-02,2140.79,3,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2140.79,3,9
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-03,5485.94,4,21,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,5485.94,4,21
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-04,4375.29,3,13,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4375.29,3,13
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-05,9833.28,7,25,1147.08,1,2,0.0,0,0,0.0,0,0,0.0,0,0,10980.36,8,27
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-06,4420.91,4,13,6104.93,2,16,0.0,0,0,0.0,0,0,0.0,0,0,10525.84,6,29
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-07,12099.78,9,26,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,12099.78,9,26
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-08,8343.94,7,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,8343.94,7,22
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-09,7490.34,8,23,0.0,0,0,1245.0,1,5,0.0,0,0,0.0,0,0,8735.34,9,28
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-10,8751.34,6,26,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,8751.34,6,26
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-11,6449.9,9,31,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,6449.9,9,31
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2025-12,4483.82,8,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4483.82,8,22
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2026-01,5406.14,3,48,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,5406.14,3,48
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2026-02,743.38,1,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,743.38,1,5
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2026-03,1958.61,2,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1958.61,2,7
CHI - FUL - 1101,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 1101,Apartment,2,2.0,6,True,2026-05,4702.55,1,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4702.55,1,9
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-02,0.0,0,0,1571.79,1,6,0.0,0,0,0.0,0,0,0.0,0,0,1571.79,1,6
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-03,7449.46,4,29,744.15,1,3,0.0,0,0,0.0,0,0,0.0,0,0,8193.61,5,32
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-04,2881.19,1,9,3248.85,3,8,0.0,0,0,0.0,0,0,0.0,0,0,6130.04,4,17
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-05,9009.7,6,21,2435.72,2,8,0.0,0,0,0.0,0,0,0.0,0,0,11445.42,8,29
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-06,3505.39,1,10,16711.07,2,35,0.0,0,0,0.0,0,0,0.0,0,0,20216.46,3,45
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-07,2716.0,2,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2716.0,2,8
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-08,7761.93,6,20,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,7761.93,6,20
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-09,3265.02,2,10,0.0,0,0,2228.77,2,9,183.87,1,1,0.0,0,0,5677.66,5,20
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-10,2036.03,1,4,0.0,0,0,4685.31,5,14,0.0,0,0,0.0,0,0,6721.34,6,18
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-11,0.0,0,0,0.0,0,0,771.13,1,2,2700.0,2,16,0.0,0,0,3471.13,3,18
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2025-12,0.0,0,0,0.0,0,0,2328.4,4,18,0.0,0,0,0.0,0,0,2328.4,4,18
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2026-01,0.0,0,0,0.0,0,0,691.55,3,9,0.0,0,0,0.0,0,0,691.55,3,9
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2026-02,0.0,0,0,0.0,0,0,683.15,2,8,0.0,0,0,0.0,0,0,683.15,2,8
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2026-03,0.0,0,0,0.0,0,0,1897.82,1,6,0.0,0,0,0.0,0,0,1897.82,1,6
CHI - FUL - 2411,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 2411,Apartment,2,2.0,6,True,2026-04,0.0,0,0,0.0,0,0,0.0,0,0,1881.66,1,7,0.0,0,0,1881.66,1,7
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-02,2430.65,3,10,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2430.65,3,10
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-03,4507.89,5,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4507.89,5,18
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-04,6845.58,2,35,657.03,1,2,561.0,1,3,0.0,0,0,0.0,0,0,8063.61,4,40
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-05,4505.65,3,12,3587.65,2,6,0.0,0,0,0.0,0,0,0.0,0,0,8093.3,5,18
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-06,9223.91,4,25,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,9223.91,4,25
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-07,9349.25,2,30,2209.46,1,3,669.13,1,2,192.39,1,1,0.0,0,0,12420.23,5,36
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-08,3928.5,2,9,0.0,0,0,0.0,0,0,778.0,1,2,0.0,0,0,4706.5,3,11
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-09,4017.74,4,13,0.0,0,0,2056.48,2,5,0.0,0,0,0.0,0,0,6074.22,6,18
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-10,6311.79,6,19,0.0,0,0,1323.0,1,3,0.0,0,0,0.0,0,0,7634.79,7,22
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-11,4941.18,8,24,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4941.18,8,24
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2025-12,5706.77,8,25,0.0,0,0,971.89,2,4,0.0,0,0,0.0,0,0,6678.66,10,29
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2026-01,3134.78,1,30,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3134.78,1,30
CHI - FUL - 501,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 501,Apartment,2,2.0,6,True,2026-02,2146.31,3,14,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2146.31,3,14
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-02,2900.29,3,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2900.29,3,12
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-03,3034.37,2,8,3398.89,2,7,0.0,0,0,0.0,0,0,0.0,0,0,6433.26,4,15
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-04,4761.73,4,12,3369.85,1,6,0.0,0,0,0.0,0,0,0.0,0,0,8131.58,5,18
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-05,7146.96,6,17,2405.48,1,3,0.0,0,0,0.0,0,0,0.0,0,0,9552.44,7,20
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-06,11964.95,7,20,0.0,0,0,3315.4,2,5,0.0,0,0,0.0,0,0,15280.35,9,25
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-07,10692.31,5,17,0.0,0,0,3934.92,2,6,0.0,0,0,0.0,0,0,14627.23,7,23
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-08,8532.12,8,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,8532.12,8,22
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-09,5141.97,5,13,0.0,0,0,2636.0,2,7,0.0,0,0,0.0,0,0,7777.97,7,20
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-10,10586.87,3,25,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,10586.87,3,25
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-11,6386.23,7,22,0.0,0,0,632.71,1,1,0.0,0,0,0.0,0,0,7018.94,8,23
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2025-12,6193.39,7,24,0.0,0,0,818.57,1,2,0.0,0,0,0.0,0,0,7011.96,8,26
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2026-01,1702.67,3,7,0.0,0,0,526.5,1,4,0.0,0,0,0.0,0,0,2229.17,4,11
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2026-02,1152.1,2,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1152.1,2,4
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2026-03,3108.09,2,7,0.0,0,0,1921.37,1,4,0.0,0,0,0.0,0,0,5029.46,3,11
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2026-05,0.0,0,0,0.0,0,0,3815.59,1,7,0.0,0,0,0.0,0,0,3815.59,1,7
CHI - FUL - 802 - 3B,"160 North Elizabeth Street , Chicago, Illinois 60607, United States",CHI - FUL - 802 - 3B,Apartment,3,2.0,8,True,2026-10,0.0,0,0,0.0,0,0,0.0,0,0,4631.91,1,8,0.0,0,0,4631.91,1,8
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-02,2676.04,2,13,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2676.04,2,13
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-03,6111.48,6,25,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,6111.48,6,25
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-04,5054.09,4,16,1880.34,2,5,710.0,1,3,0.0,0,0,0.0,0,0,7644.43,7,24
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-05,8779.86,6,21,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,8779.86,6,21
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-06,6169.19,5,16,6025.8,3,11,0.0,0,0,0.0,0,0,0.0,0,0,12194.99,8,27
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-07,8499.13,6,19,3335.97,1,5,1459.26,2,3,0.0,0,0,0.0,0,0,13294.36,9,27
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-08,11046.46,8,27,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,11046.46,8,27
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-09,6271.05,7,20,0.0,0,0,1286.0,1,3,0.0,0,0,0.0,0,0,7557.05,8,23
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-10,9152.92,8,24,0.0,0,0,1904.0,1,8,0.0,0,0,0.0,0,0,11056.92,9,32
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-11,5125.17,7,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,5125.17,7,22
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2025-12,6776.74,9,30,0.0,0,0,0.0,0,0,139.44,1,1,0.0,0,0,6916.18,10,31
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2026-01,3797.24,7,23,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3797.24,7,23
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2026-02,3226.04,2,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,3226.04,2,22
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2026-03,1446.65,1,5,0.0,0,0,1722.13,2,9,0.0,0,0,0.0,0,0,3168.78,3,14
CHI - FUL - 901,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL - 901,Apartment,2,2.0,6,True,2026-04,563.97,1,3,0.0,0,0,1839.83,2,7,0.0,0,0,0.0,0,0,2403.8,3,10
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-02,3147.07,2,8,1576.22,1,2,710.98,1,2,0.0,0,0,0.0,0,0,5434.27,4,12
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-03,9278.83,5,26,865.04,1,1,1189.65,1,2,0.0,0,0,0.0,0,0,11333.52,7,29
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-04,0.0,0,0,8135.45,5,14,2727.83,1,4,0.0,0,0,0.0,0,0,10863.28,6,18
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-05,6131.96,2,8,9399.39,4,12,2886.3,1,5,0.0,0,0,0.0,0,0,18417.65,7,25
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-06,4279.64,2,5,7967.63,3,11,6382.81,1,7,0.0,0,0,0.0,0,0,18630.08,6,23
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-07,11373.25,3,12,11006.65,5,15,0.0,0,0,0.0,0,0,0.0,0,0,22379.9,8,27
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-08,0.0,0,0,6102.13,4,12,1750.5,1,5,0.0,0,0,3154.5,1,7,11007.13,6,24
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-09,2974.99,2,4,3410.78,1,5,4591.88,2,11,0.0,0,0,0.0,0,0,10977.65,5,20
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-10,548.4,1,2,0.0,0,0,8185.31,4,20,0.0,0,0,0.0,0,0,8733.71,5,22
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-11,3864.97,3,7,4993.7,3,8,1475.07,1,3,0.0,0,0,0.0,0,0,10333.74,7,18
CHI - FUL- 2411C,"160 North Elizabeth Street, Chicago, Illinois 60607, United States",CHI - FUL- 2411C,Apartment,2,2.0,6,True,2025-12,529.8,1,2,1256.22,1,3,0.0,0,0,0.0,0,0,0.0,0,0,1786.02,2,5
CHI - NOCA - 216,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 216,Apartment,1,1.0,4,True,2025-09,478.99,1,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,478.99,1,2
CHI - NOCA - 216,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 216,Apartment,1,1.0,4,True,2025-10,3843.99,5,19,1570.89,2,7,0.0,0,0,0.0,0,0,0.0,0,0,5414.88,7,26
CHI - NOCA - 216,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 216,Apartment,1,1.0,4,True,2025-11,2793.9,4,19,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2793.9,4,19
CHI - NOCA - 216,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 216,Apartment,1,1.0,4,True,2025-12,2340.39,4,18,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,2340.39,4,18
CHI - NOCA - 216,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 216,Apartment,1,1.0,4,True,2026-01,4792.16,2,49,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,4792.16,2,49
CHI - NOCA - 216,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 216,Apartment,1,1.0,4,True,2026-03,0.0,0,0,527.0,1,3,0.0,0,0,0.0,0,0,0.0,0,0,527.0,1,3
CHI - NOCA - 315,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 315,Apartment,1,1.0,4,True,2025-06,1606.5,3,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1606.5,3,6
CHI - NOCA - 315,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 315,Apartment,1,1.0,4,True,2025-07,2544.3,3,12,827.64,1,2,0.0,0,0,0.0,0,0,0.0,0,0,3371.94,4,14
CHI - NOCA - 315,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 315,Apartment,1,1.0,4,True,2025-08,0.0,0,0,4406.01,3,18,797.0,1,3,0.0,0,0,0.0,0,0,5203.01,4,21
CHI - NOCA - 315,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 315,Apartment,1,1.0,4,True,2025-09,0.0,0,0,4166.22,1,23,0.0,0,0,0.0,0,0,0.0,0,0,4166.22,1,23
CHI - NOCA - 315,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 315,Apartment,1,1.0,4,True,2025-10,1372.45,2,9,0.0,0,0,4278.02,5,17,0.0,0,0,0.0,0,0,5650.47,7,26
CHI - NOCA - 315,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 315,Apartment,1,1.0,4,True,2025-11,286.45,1,2,0.0,0,0,2080.11,2,8,108.84,1,1,0.0,0,0,2475.4,4,11
CHI - NOCA - 315,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 315,Apartment,1,1.0,4,True,2025-12,961.95,2,9,1011.02,1,11,655.58,1,5,0.0,0,0,0.0,0,0,2628.55,4,25
CHI - NOCA - 315,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 315,Apartment,1,1.0,4,True,2026-01,2188.03,3,27,0.0,0,0,975.39,1,7,0.0,0,0,0.0,0,0,3163.42,4,34
CHI - NOCA - 315,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 315,Apartment,1,1.0,4,True,2026-02,0.0,0,0,0.0,0,0,1121.39,2,10,0.0,0,0,0.0,0,0,1121.39,2,10
CHI - NOCA - 517,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 517,Apartment,2,2.0,6,True,2025-06,1893.06,2,8,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1893.06,2,8
CHI - NOCA - 517,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 517,Apartment,2,2.0,6,True,2025-07,6104.79,5,21,1909.38,1,7,0.0,0,0,866.36,1,4,0.0,0,0,8880.53,7,32
CHI - NOCA - 517,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 517,Apartment,2,2.0,6,True,2025-08,1627.66,1,4,4571.98,3,13,348.0,1,2,0.0,0,0,0.0,0,0,6547.64,5,19
CHI - NOCA - 517,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 517,Apartment,2,2.0,6,True,2025-09,593.64,1,3,2668.04,1,11,5073.94,3,16,0.0,0,0,0.0,0,0,8335.62,5,30
CHI - NOCA - 517,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 517,Apartment,2,2.0,6,True,2025-10,3250.47,2,8,2328.57,3,9,0.0,0,0,0.0,0,0,0.0,0,0,5579.04,5,17
CHI - NOCA - 517,"2340 North California Avenue, Chicago, Illinois 60647, United States",CHI - NOCA - 517,Apartment,2,2.0,6,True,2025-11,4297.96,4,16,0.0,0,0,775.85,1,3,0.0,0,0,0.0,0,0,5073.81,5,19
